BildeKrarup/Dq/7/D7.9:# Time: 0.080000
BildeKrarup/Dq/7/D7.8:# Time: 0.040000
BildeKrarup/Dq/7/D7.3_ls:# Time: 0.210000
BildeKrarup/Dq/7/D7.1:# Time: 0.060000
BildeKrarup/Dq/7/D7.8_ls:# Time: 0.180000
BildeKrarup/Dq/7/D7.2_ls:# Time: 0.200000
BildeKrarup/Dq/7/D7.7:# Time: 0.060000
BildeKrarup/Dq/7/D7.9_ls:# Time: 0.210000
BildeKrarup/Dq/7/D7.7_ls:# Time: 0.180000
BildeKrarup/Dq/7/D7.10:# Time: 0.040000
BildeKrarup/Dq/7/D7.6:# Time: 0.060000
BildeKrarup/Dq/7/D7.2:# Time: 0.070000
BildeKrarup/Dq/7/D7.4_ls:# Time: 0.160000
BildeKrarup/Dq/7/D7.5_ls:# Time: 0.180000
BildeKrarup/Dq/4/D4.7:# Time: 1.000000
BildeKrarup/Dq/4/D4.7_ls:# Time: 1.360000
BildeKrarup/Dq/4/D4.8_ls:# Time: 1.140000
BildeKrarup/Dq/4/D4.2:# Time: 1.150000
BildeKrarup/Dq/4/D4.4_ls:# Time: 1.090000
BildeKrarup/Dq/4/D4.4:# Time: 0.760000
BildeKrarup/Dq/4/D4.5:# Time: 0.990000
BildeKrarup/Dq/4/D4.3:# Time: 0.950000
BildeKrarup/Dq/4/D4.1:# Time: 0.910000
BildeKrarup/Dq/4/D4.9_ls:# Time: 1.360000
BildeKrarup/Dq/4/D4.2_ls:# Time: 1.570000
BildeKrarup/Dq/4/D4.10_ls:# Time: 1.200000
BildeKrarup/Dq/4/D4.5_ls:# Time: 1.470000
BildeKrarup/Dq/4/D4.9:# Time: 0.890000
BildeKrarup/Dq/4/D4.6:# Time: 1.040000
BildeKrarup/Dq/4/D4.8:# Time: 0.810000
BildeKrarup/Dq/4/D4.6_ls:# Time: 1.430000
BildeKrarup/Dq/4/D4.3_ls:# Time: 1.280000
BildeKrarup/Dq/4/D4.1_ls:# Time: 1.280000
BildeKrarup/Dq/4/D4.10:# Time: 0.820000
BildeKrarup/Dq/2/D2.4_ls:# Time: 4.280000
BildeKrarup/Dq/2/D2.6:# Time: 4.730000
BildeKrarup/Dq/2/D2.9:# Time: 3.910000
BildeKrarup/Dq/2/D2.6_ls:# Time: 5.880000
BildeKrarup/Dq/2/D2.4:# Time: 3.500000
BildeKrarup/Dq/2/D2.1:# Time: 3.960000
BildeKrarup/Dq/2/D2.8_ls:# Time: 4.460000
BildeKrarup/Dq/2/D2.9_ls:# Time: 4.920000
BildeKrarup/Dq/2/D2.8:# Time: 3.410000
BildeKrarup/Dq/2/D2.5_ls:# Time: 4.640000
BildeKrarup/Dq/2/D2.7:# Time: 3.550000
BildeKrarup/Dq/2/D2.7_ls:# Time: 4.440000
BildeKrarup/Dq/2/D2.10:# Time: 4.880000
BildeKrarup/Dq/2/D2.5:# Time: 3.700000
BildeKrarup/Dq/2/D2.2:# Time: 3.620000
BildeKrarup/Dq/2/D2.10_ls:# Time: 6.110000
BildeKrarup/Dq/2/D2.3:# Time: 3.860000
BildeKrarup/Dq/2/D2.1_ls:# Time: 5.200000
BildeKrarup/Dq/2/D2.2_ls:# Time: 4.690000
BildeKrarup/Dq/2/D2.3_ls:# Time: 4.860000
BildeKrarup/Dq/6/D6.6_ls:# Time: 0.390000
BildeKrarup/Dq/6/D6.4:# Time: 0.210000
BildeKrarup/Dq/6/D6.1:# Time: 0.180000
BildeKrarup/Dq/6/D6.3_ls:# Time: 0.460000
BildeKrarup/Dq/6/D6.5:# Time: 0.250000
BildeKrarup/Dq/6/D6.6:# Time: 0.180000
BildeKrarup/Dq/6/D6.8_ls:# Time: 0.340000
BildeKrarup/Dq/6/D6.3:# Time: 0.240000
BildeKrarup/Dq/6/D6.2:# Time: 0.210000
BildeKrarup/Dq/6/D6.2_ls:# Time: 0.380000
BildeKrarup/Dq/6/D6.10:# Time: 0.200000
BildeKrarup/Dq/6/D6.5_ls:# Time: 0.520000
BildeKrarup/Dq/6/D6.8:# Time: 0.180000
BildeKrarup/Dq/6/D6.9_ls:# Time: 0.350000
BildeKrarup/Dq/6/D6.10_ls:# Time: 0.390000
BildeKrarup/Dq/6/D6.4_ls:# Time: 0.390000
BildeKrarup/Dq/6/D6.7:# Time: 0.180000
BildeKrarup/Dq/6/D6.9:# Time: 0.160000
BildeKrarup/Dq/6/D6.7_ls:# Time: 0.350000
BildeKrarup/Dq/6/D6.1_ls:# Time: 0.460000
BildeKrarup/Dq/3/D3.4:# Time: 1.870000
BildeKrarup/Dq/3/D3.1:# Time: 2.040000
BildeKrarup/Dq/3/D3.10_ls:# Time: 2.770000
BildeKrarup/Dq/3/D3.8_ls:# Time: 2.970000
BildeKrarup/Dq/3/D3.10:# Time: 2.100000
BildeKrarup/Dq/3/D3.6:# Time: 1.790000
BildeKrarup/Dq/3/D3.3_ls:# Time: 2.290000
BildeKrarup/Dq/3/D3.5_ls:# Time: 2.410000
BildeKrarup/Dq/3/D3.5:# Time: 1.790000
BildeKrarup/Dq/3/D3.7_ls:# Time: 2.590000
BildeKrarup/Dq/3/D3.9:# Time: 1.970000
BildeKrarup/Dq/3/D3.4_ls:# Time: 2.660000
BildeKrarup/Dq/3/D3.8:# Time: 2.220000
BildeKrarup/Dq/3/D3.2_ls:# Time: 2.050000
BildeKrarup/Dq/3/D3.7:# Time: 1.910000
BildeKrarup/Dq/3/D3.9_ls:# Time: 2.560000
BildeKrarup/Dq/3/D3.6_ls:# Time: 2.280000
BildeKrarup/Dq/3/D3.3:# Time: 1.690000
BildeKrarup/Dq/3/D3.2:# Time: 1.500000
BildeKrarup/Dq/3/D3.1_ls:# Time: 2.760000
BildeKrarup/Dq/9/D9.2_ls:# Time: 0.090000
BildeKrarup/Dq/9/D9.2:# Time: 0.020000
BildeKrarup/Dq/9/D9.5:# Time: 0.020000
BildeKrarup/Dq/9/D9.3:# Time: 0.020000
BildeKrarup/Dq/9/D9.10:# Time: 0.010000
BildeKrarup/Dq/9/D9.8_ls:# Time: 0.060000
BildeKrarup/Dq/9/D9.6_ls:# Time: 0.080000
BildeKrarup/Dq/9/D9.1:# Time: 0.020000
BildeKrarup/Dq/9/D9.7_ls:# Time: 0.060000
BildeKrarup/Dq/9/D9.9_ls:# Time: 0.080000
BildeKrarup/Dq/9/D9.3_ls:# Time: 0.080000
BildeKrarup/Dq/9/D9.9:# Time: 0.020000
BildeKrarup/Dq/9/D9.8:# Time: 0.020000
BildeKrarup/Dq/9/D9.1_ls:# Time: 0.080000
BildeKrarup/Dq/9/D9.4:# Time: 0.020000
BildeKrarup/Dq/9/D9.7:# Time: 0.010000
BildeKrarup/Dq/9/D9.6:# Time: 0.020000
BildeKrarup/Dq/9/D9.4_ls:# Time: 0.090000
BildeKrarup/Dq/9/D9.5_ls:# Time: 0.090000
BildeKrarup/Dq/9/D9.10_ls:# Time: 0.080000
BildeKrarup/Dq/10/D10.4_ls:# Time: 0.070000
BildeKrarup/Dq/10/D10.4:# Time: 0.020000
BildeKrarup/Dq/10/D10.1_ls:# Time: 0.070000
BildeKrarup/Dq/10/D10.5_ls:# Time: 0.100000
BildeKrarup/Dq/10/D10.1:# Time: 0.020000
BildeKrarup/Dq/10/D10.7_ls:# Time: 0.070000
BildeKrarup/Dq/10/D10.3_ls:# Time: 0.080000
BildeKrarup/Dq/10/D10.8_ls:# Time: 0.080000
BildeKrarup/Dq/10/D10.8:# Time: 0.020000
BildeKrarup/Dq/10/D10.2:# Time: 0.010000
BildeKrarup/Dq/10/D10.5:# Time: 0.020000
BildeKrarup/Dq/10/D10.7:# Time: 0.020000
BildeKrarup/Dq/10/D10.6_ls:# Time: 0.080000
BildeKrarup/Dq/10/D10.3:# Time: 0.020000
BildeKrarup/Dq/10/D10.9:# Time: 0.020000
BildeKrarup/Dq/10/D10.10:# Time: 0.020000
BildeKrarup/Dq/10/D10.2_ls:# Time: 0.070000
BildeKrarup/Dq/10/D10.6:# Time: 0.020000
BildeKrarup/Dq/10/D10.9_ls:# Time: 0.080000
BildeKrarup/Dq/10/D10.10_ls:# Time: 0.080000
BildeKrarup/Dq/8/D8.3_ls:# Time: 0.170000
BildeKrarup/Dq/8/D8.6:# Time: 0.020000
BildeKrarup/Dq/8/D8.2_ls:# Time: 0.130000
BildeKrarup/Dq/8/D8.1:# Time: 0.020000
BildeKrarup/Dq/8/D8.9:# Time: 0.020000
BildeKrarup/Dq/8/D8.5:# Time: 0.020000
BildeKrarup/Dq/8/D8.1_ls:# Time: 0.090000
BildeKrarup/Dq/8/D8.8_ls:# Time: 0.160000
BildeKrarup/Dq/8/D8.6_ls:# Time: 0.100000
BildeKrarup/Dq/8/D8.10:# Time: 0.020000
BildeKrarup/Dq/8/D8.7_ls:# Time: 0.150000
BildeKrarup/Dq/8/D8.9_ls:# Time: 0.110000
BildeKrarup/Dq/8/D8.2:# Time: 0.020000
BildeKrarup/Dq/8/D8.4:# Time: 0.030000
BildeKrarup/Dq/8/D8.7:# Time: 0.030000
BildeKrarup/Dq/8/D8.5_ls:# Time: 0.120000
BildeKrarup/Dq/8/D8.8:# Time: 0.040000
BildeKrarup/Dq/8/D8.4_ls:# Time: 0.140000
BildeKrarup/Dq/8/D8.3:# Time: 0.030000
BildeKrarup/Dq/8/D8.10_ls:# Time: 0.110000
Chess/2734ChessS.txt:# Time: 756.049988
Chess/2034ChessS.txt_ls:# Time: 823.919983
Chess/1534ChessS.txt_ls:# Time: 912.579956
Chess/2334ChessS.txt_ls:# Time: 813.200012
Chess/1634ChessS.txt_ls:# Time: 802.150024
Chess/3234ChessS.txt:# Time: 725.359985
Chess/2634ChessS.txt_ls:# Time: 837.640015
Chess/2134ChessS.txt:# Time: 696.849976
Chess/2834ChessS.txt_ls:# Time: 786.230042
Chess/2534ChessS.txt_ls:# Time: 855.779968
Chess/734ChessS.txt:# Time: 759.320007
Chess/2034ChessS.txt:# Time: 722.549988
Chess/2934ChessS.txt:# Time: 679.769958
Chess/2834ChessS.txt:# Time: 690.220032
Chess/734ChessS.txt_ls:# Time: 866.809998
Chess/2234ChessS.txt:# Time: 644.460022
Chess/934ChessS.txt_ls:# Time: 882.049988
Chess/1034ChessS.txt_ls:# Time: 744.169983
Chess/1134ChessS.txt_ls:# Time: 885.790039
Chess/834ChessS.txt:# Time: 656.400024
Chess/1634ChessS.txt:# Time: 717.250000
Chess/1434ChessS.txt:# Time: 778.419983
Chess/2534ChessS.txt:# Time: 735.500061
Chess/3134ChessS.txt:# Time: 688.760010
Chess/3034ChessS.txt:# Time: 647.190002
Chess/3234ChessS.txt_ls:# Time: 817.450012
Chess/2334ChessS.txt:# Time: 694.979980
Chess/334ChessS.txt_ls:# Time: 793.729980
Chess/1834ChessS.txt_ls:# Time: 794.460022
Chess/1334ChessS.txt_ls:# Time: 889.369995
Chess/2134ChessS.txt_ls:# Time: 777.510010
Chess/1734ChessS.txt_ls:# Time: 804.729980
Chess/434ChessS.txt:# Time: 724.060059
Chess/2934ChessS.txt_ls:# Time: 764.390015
Chess/834ChessS.txt_ls:# Time: 755.280029
Chess/2434ChessS.txt:# Time: 706.739990
Chess/434ChessS.txt_ls:# Time: 820.989990
Chess/1234ChessS.txt_ls:# Time: 871.260010
Chess/634ChessS.txt_ls:# Time: 788.549988
Chess/1934ChessS.txt:# Time: 731.489990
Chess/2234ChessS.txt_ls:# Time: 756.200012
Chess/334ChessS.txt:# Time: 675.250000
Chess/1934ChessS.txt_ls:# Time: 836.640015
Chess/934ChessS.txt:# Time: 758.540039
Chess/1734ChessS.txt:# Time: 710.110046
Chess/1234ChessS.txt:# Time: 762.979980
Chess/634ChessS.txt:# Time: 689.859985
Chess/3034ChessS.txt_ls:# Time: 736.479980
Chess/1034ChessS.txt:# Time: 654.790039
Chess/1434ChessS.txt_ls:# Time: 901.010010
Chess/2434ChessS.txt_ls:# Time: 808.169983
Chess/1534ChessS.txt:# Time: 791.609985
Chess/3134ChessS.txt_ls:# Time: 776.470032
